,comp_interno1,comp_interno2,comp_interno4,categoria1,categoria3,comp_mixto1,comp_externo1,comp_externo2,comp_externo3,Comp_final
21073,0,1,75,1,169,0.37,159.4202899,0,122,1
21074,0,1,39,1,164,0.3463,0,0,-609,1
21075,0,1,50,1,173,0.37,144.9275362,14.3636886,114,0
21077,5065.85613,1,72,2,160,0.35826,217.3913043,21.54553289,117,1
21078,0,1,74,3,164,0.38,156.7536232,14.65096237,83,0
21079,0,1,67,3,164,0.26852,724.6376812,71.81844298,90,1
21080,0,1,66,3,159,0.3073,0,0,-609,0
21081,0,1,47,1,167,0.33474,0,0,110,1
21082,0,1,75,3,164,0.30022,275.942029,27.34846309,114,0
21083,1013.171226,1,44,3,160,0.34,117.3913043,0,121,0
21084,0,1,61,1,159,0.37644,211.0144928,8.474576271,85,1
21085,0,0,40,2,169,0.368,70.14202899,6.951738006,95,1
21086,0,1,53,1,170,0.36958,63.76811594,6.320022982,81,1
21087,2532.928065,1,61,2,146,0.33752,1086.956522,107.7276645,101,1
21088,2026.342452,0,46,3,160,0.2815,126.6666667,5.745475438,130,0
21089,0,1,75,1,146,0.25382,449.2753623,44.52743465,109,0
21090,0,1,44,3,164,0.31776,113.0434783,11.2036771,87,1
21091,1215.805471,1,68,2,169,0.35916,635.3623188,62.9704108,97,0
21092,3394.123607,1,60,3,169,0.38,724.6376812,71.81844298,72,1
21093,6079.027356,0,61,1,146,0.37,1863.478261,184.688308,90,1
21094,0,1,47,1,159,0.37,194.2028986,19.24734272,117,1
21095,3546.099291,1,61,3,159,0.25998,688.4057971,68.22752083,132,1
21096,4559.270517,1,71,4,159,0.3533,1130.434783,112.036771,117,0
21097,0,1,49,3,156,0.3798,202.8985507,20.10916403,112,1
21098,0,1,61,1,159,0.37,637.6811594,63.20022982,122,1
21099,0,1,52,2,164,0.30718,574.2028986,32.31829934,112,1
21100,0,0,44,1,158,0.29916,115.942029,11.49095088,66,1
21101,0,0,48,1,166,0.38,236.2318841,23.41281241,125,1
21102,2026.342452,1,51,2,164,0.34318,1449.275362,42.08560758,65,0
21103,0,1,46,1,151,0.34154,282.6086957,11.49095088,97,1
21104,0,0,54,3,146,0.37992,221.7391304,21.97644355,115,1
21105,1013.171226,1,74,2,176,0.34,242.0289855,20.54007469,132,1
21106,2026.342452,1,64,2,159,0.36924,289.8550725,15.80005745,59,1
21107,0,1,42,1,170,0.33842,0,0,81,1
21108,0,1,38,1,155,0.35856,46.37681159,4.59638035,91,1
21109,682.8774063,1,54,3,147,0.3691,687.826087,68.17006607,119,1
21110,0,0,45,1,160,0.36598,910.7246377,90.26141913,102,0
21111,3039.513678,1,60,2,162,0.36048,502.8985507,49.84199943,120,1
21112,7598.784195,1,73,2,161,0.24268,173.9130435,12.64004596,113,1
21113,0,1,47,1,164,0.33634,95.65217391,9.480034473,41,1
21114,0,1,59,2,160,0.36306,1308.405797,129.6753806,100,1
21116,3546.099291,1,67,4,151,0.38,988.4057971,97.96035622,97,0
21117,5065.85613,1,76,5,176,0.30344,535.6521739,53.08819305,81,1
21118,0,0,53,1,159,0.34,420,41.62596955,78,1
21119,0,1,58,1,160,0.29168,553.6231884,54.86929043,93,1
21120,0,1,45,3,160,0.3625,40.57971014,4.021832807,92,1
21121,0,1,43,1,151,0.31056,0,0,-609,1
21122,810.5369807,1,53,1,146,0.23216,704.3478261,69.80752657,94,1
21123,1215.805471,1,50,2,175,0.34,242.6086957,24.04481471,97,1
21124,2532.928065,1,60,2,170,0.38,813.6231884,80.63774777,67,0
21125,0,1,56,2,146,0.3125,1284.057971,127.262281,112,0
21126,911.8541033,1,52,1,164,0.35056,55.94202899,1.149095088,106,1
21127,2532.928065,0,65,2,166,0.29214,818.2608696,70.95662166,122,0
21128,0,1,45,1,164,0.38,219.4202899,21.74662453,102,0
21131,0,1,40,3,154,0.30156,72.46376812,4.021832807,115,1
21133,455.9270517,1,58,2,162,0.33756,1223.188406,121.2295317,83,1
21134,0,0,50,1,160,0.37608,333.3333333,33.03648377,125,1
21135,2836.879433,0,56,2,154,0.37272,665.2173913,65.92933065,55,1
21136,0,1,75,1,169,0.368,488.4057971,48.40563057,113,1
21137,5065.85613,1,60,2,160,0.32032,724.6376812,37.63286412,76,1
21138,9118.541033,1,52,1,164,0.38,289.8550725,8.618213157,46,1
21139,0,1,43,3,164,0.36648,159.0724638,15.7655846,111,1
21141,810.5369807,1,55,2,156,0.25924,69.56521739,6.894570526,54,1
21142,0,0,75,2,167,0.32,0,0,-608,1
21143,0,1,46,3,147,0.37,1147.826087,113.7604137,75,0
21144,2532.928065,1,54,3,165,0.34,884.057971,4.452743465,34,1
21145,0,1,71,4,164,0.37438,286.9565217,4.165469693,119,0
21146,1519.756839,0,44,1,175,0.32156,147.826087,14.65096237,116,0
21148,0,0,56,1,169,0.36932,579.7101449,57.45475438,122,1
21149,0,0,46,2,175,0.37,140.5797101,13.93277794,73,0
21150,0,1,66,1,168,0.36876,753.6231884,71.81844298,128,1
21151,0,1,46,1,170,0.38,95.65217391,1.896006895,-1,0
21152,0,1,73,3,146,0.3358,202.8985507,0,131,0
21153,0,1,68,1,175,0.36554,168,16.65038782,76,1
21154,0,0,49,1,159,0.34794,37.68115942,0,102,1
21155,0,1,63,2,159,0.21004,289.8550725,28.72737719,129,0
21156,0,1,75,3,164,0.34714,1488.405797,147.5150819,124,0
21157,0,1,58,3,160,0.31052,191.3043478,18.96006895,52,1
21158,0,1,65,1,162,0.36798,147.826087,14.65096237,60,1
21159,3647.416413,1,69,3,153,0.30518,753.6231884,0,66,1
21160,253.2928065,1,50,1,155,0.3431,311.0144928,12.55386383,131,0
21161,0,0,43,2,159,0.28466,73.91304348,7.325481184,80,0
21162,0,1,62,1,175,0.3,197.1014493,7.756391841,117,1
21163,506.585613,1,51,2,162,0.28072,463.7681159,0,94,0
21164,0,0,54,4,170,0.37,146.3768116,13.64550417,93,1
21165,3850.050659,0,57,3,146,0.30344,115.942029,11.49095088,132,0
21166,0,1,46,3,160,0.31286,452.173913,44.81470842,123,0
21167,0,0,54,2,176,0.3694,704.3478261,69.80752657,88,0
21168,506.585613,1,42,2,151,0.31534,72.46376812,5.889112324,55,1
21170,810.5369807,1,65,1,156,0.36,20.28985507,1.43636886,102,1
21171,253.2928065,1,64,2,175,0.32024,257.9710145,25.5673657,72,1
21172,628.1661601,1,70,1,146,0.36,115.942029,7.46911807,120,1
21173,0,1,43,1,164,0.31774,275.3623188,27.29100833,126,0
21175,0,0,55,3,164,0.35464,247.5362319,24.53318012,64,0
21176,0,0,73,3,164,0.37858,829.5652174,82.21775352,131,1
21177,0,1,53,2,148,0.34,363.7681159,30.16374605,127,1
21178,0,0,44,3,147,0.3022,139.1304348,2.154553289,61,1
21179,709.2198582,1,60,3,169,0.34,1681.15942,19.24734272,81,1
21180,0,0,44,3,148,0.36,156.5217391,15.51278368,88,0
21181,0,1,39,1,166,0.34782,182.6086957,11.92186153,116,1
21182,506.585613,0,43,2,166,0.36518,55.07246377,4.251651824,103,0
21183,1722.391084,0,69,1,175,0.37,155.0724638,15.3691468,116,1
21184,1215.805471,1,48,1,173,0.36996,127.5362319,12.64004596,56,1
21185,810.5369807,1,57,3,173,0.27752,298.5507246,6.607296754,41,1
21186,810.5369807,0,45,2,166,0.34666,88.26086957,8.747486354,124,0
21187,0,0,44,2,156,0.34102,127.5362319,12.64004596,122,1
21188,1013.171226,1,56,2,167,0.31588,434.7826087,18.96006895,105,1
21189,0,1,71,3,147,0.26472,0,0,-609,1
21191,0,1,59,2,164,0.25852,792.7536232,78.56937662,88,0
21192,3242.147923,0,63,1,146,0.3152,256,24.13099684,128,0
21193,0,1,68,1,146,0.36666,811.5942029,80.43665613,70,1
21195,0,0,42,3,164,0.30798,69.56521739,6.894570526,81,1
21196,506.585613,1,44,1,154,0.32614,46.37681159,4.59638035,37,1
21197,0,1,46,2,151,0.24788,802.8985507,79.57483482,103,0
21198,0,1,62,3,166,0.36666,508.6956522,50.41654697,77,0
21200,0,0,52,2,146,0.34322,162.8985507,16.14478598,92,1
21201,0,1,55,1,156,0.32,307.2463768,30.45101982,89,1
21202,0,1,47,3,164,0.35456,124.6376812,10.34185579,105,1
21203,1519.756839,1,62,1,173,0.39,434.7826087,23.70008618,132,0
21204,1215.805471,1,48,3,164,0.3375,60.86956522,6.03274921,119,1
21205,0,1,73,2,159,0.28,1397.971014,138.5521402,49,0
21206,0,0,53,3,160,0.34418,504.3478261,49.98563631,66,0
21207,0,0,47,2,151,0.3631,43.47826087,0,62,0
21208,0,1,42,1,156,0.33714,117.3913043,11.63458776,97,0
21209,0,1,53,1,159,0.36,95.65217391,9.480034473,56,0
21210,785.2077001,1,49,1,148,0.38,472.4637681,46.82562482,129,0
21211,0,1,63,1,170,0.34,191.3043478,16.08733123,36,0
21212,2431.610942,0,43,4,161,0.38,518.8405797,51.42200517,79,0
21213,0,1,48,1,153,0.36616,237.6811594,9.767308245,97,1
21214,0,1,47,1,151,0.29334,182.6086957,18.09824763,80,0
21215,0,1,52,2,162,0.38,328.4057971,32.54811836,132,1
21216,0,1,61,1,173,0.35454,1546.376812,153.2605573,-33,0
21217,0,1,47,2,170,0.34972,234.7826087,23.26917552,125,0
21218,0,0,53,1,158,0.37,424.057971,42.02815283,112,1
21219,2026.342452,1,60,1,146,0.38,414.4927536,41.08014938,126,1
21220,0,1,61,1,146,0.35498,814.4927536,80.72392991,76,0
21222,759.8784195,1,46,1,167,0.37364,202.8985507,7.698937087,89,1
21223,0,0,63,1,167,0.37702,12.17391304,0.316001149,100,1
21224,8105.369807,1,58,3,168,0.35,2278.26087,225.7971847,88,0
21225,0,1,51,2,170,0.37,162.3188406,8.38839414,74,1
21226,0,0,45,1,168,0.37,81.15942029,0,125,1
21228,0,1,52,3,164,0.31686,275.3623188,27.29100833,122,1
21229,0,0,67,3,159,0.27048,539.1304348,0,124,1
21230,0,0,55,2,164,0.35038,0,0,-609,0
21231,0,0,57,1,167,0.39,320.2898551,31.7437518,105,0
21232,0,0,51,3,159,0.31564,82.60869565,8.187302499,80,0
21233,2330.29382,1,49,2,162,0.37,252.7536232,25.05027291,110,0
21234,1621.073961,0,53,2,156,0.37098,285.2173913,28.26773916,106,1
21236,0,0,54,1,171,0.37,95.53623188,8.302212008,76,0
21237,0,1,62,1,146,0.27272,1284.057971,127.262281,102,0
21239,0,1,73,2,160,0.27164,782.6086957,58.60384947,-15,0
21240,0,0,50,1,164,0.345,463.7681159,20.10916403,131,1
21241,5065.85613,1,64,1,146,0.36,100,9.910945131,46,1
21242,0,1,44,3,164,0.34644,97.10144928,9.623671359,119,1
21243,0,1,40,1,164,0.35172,63.76811594,6.320022982,107,1
21244,0,0,55,3,164,0.34772,92.09275362,0,70,0
21245,354.6099291,0,43,1,174,0.36,188.4057971,18.67279517,118,1
21246,0,1,56,1,167,0.27008,8.695652174,0.861821316,63,1
21247,0,0,70,1,159,0.36,21.73913043,2.154553289,33,1
21248,1519.756839,1,45,1,164,0.34896,376.8115942,37.34559035,80,0
21250,861.195542,1,48,2,164,0.3482,310.1449275,30.73829359,92,1
21251,0,1,58,2,169,0.284,228.9855072,0,124,1
21252,0,1,61,1,160,0.3572,489.5652174,48.52054007,88,1
21253,0,1,57,2,173,0.27092,1449.275362,17.7535191,131,1
21254,0,1,49,1,160,0.30212,66.66666667,6.607296754,129,0
21255,0,1,67,2,159,0.32372,1521.73913,150.8187302,17,0
21256,0,1,52,2,159,0.34328,797.1014493,57.45475438,93,1
21257,3039.513678,1,70,2,159,0.32242,524.7826087,52.0109164,127,0
21258,0,1,58,1,156,0.348,202.8985507,9.192760701,18,0
21259,0,0,43,1,146,0.38,202.8985507,20.10916403,123,0
21260,1367.781155,1,43,1,157,0.3575,108.6956522,5.486929043,112,1
21261,0,0,49,1,146,0.37,210.1449275,20.82734846,104,0
21262,0,0,44,3,151,0.31876,51.88405797,0,97,0
21263,3039.513678,1,65,1,146,0.3,206.9565217,0.003447285,72,0
21264,0,0,73,2,160,0.32944,1449.275362,143.636886,124,1
21265,0,1,56,2,159,0.33496,330.4347826,21.54553289,121,1
21266,2228.976697,1,49,1,156,0.3506,1050.724638,104.1367423,122,1
21267,0,1,67,2,166,0.29334,434.7826087,42.22924447,73,1
21268,0,1,50,2,156,0.38408,811.5942029,80.43665613,122,1
21269,2532.928065,0,74,2,159,0.285,82.02898551,0,122,0
21270,1519.756839,1,53,1,146,0.34584,579.7101449,15.94369434,116,0
21271,911.8541033,1,69,4,164,0.36906,289.8550725,0,111,0
21272,0,1,57,2,146,0.3,495.6521739,32.46193623,24,0
21273,0,1,45,1,169,0.38,249.2753623,21.68916978,129,0
21274,0,1,41,3,164,0.37646,561.7391304,55.673657,113,1
21275,0,1,48,2,159,0.22032,385.5072464,38.20741166,123,1
21276,0,1,47,2,170,0.365,156.5217391,14.3636886,121,0
21277,0,1,43,1,160,0.36598,60.28985507,1.43636886,73,0
21278,1215.805471,1,65,1,162,0.36868,945.2173913,93.67997702,137,1
21279,0,0,62,2,175,0.36394,144.9275362,14.3636886,80,0
21280,0,1,48,1,160,0.38,364.057971,36.08158575,53,1
21281,0,1,53,1,148,0.34,12.02898551,1.192186153,127,0
21282,0,1,65,2,159,0.3369,5797.101449,104.2803792,125,0
21283,0,1,74,1,170,0.38,724.6376812,14.07641482,130,0
21284,0,1,68,1,146,0.34988,298.5507246,26.05573111,85,1
21285,1013.171226,1,47,3,161,0.32166,45.2173913,4.481470842,114,0
21286,0,1,55,2,170,0.35136,403.1884058,39.95978167,121,1
21287,7092.198582,0,75,1,168,0.37,724.6376812,22.80953749,126,0
21288,1013.171226,1,74,1,154,0.28134,199.7101449,14.3636886,115,0
21290,0,1,58,2,146,0.31492,1333.333333,132.1459351,123,0
21292,0,1,65,2,176,0.36,695.6521739,68.94570526,83,1
21293,0,1,53,2,159,0.366,44.92753623,4.452743465,21,1
21294,0,0,45,1,159,0.35606,124.3478261,12.32404481,126,0
21296,0,1,51,2,156,0.35294,842.9710145,66.26256823,120,1
21297,759.8784195,0,71,3,175,0.31068,98.55072464,9.767308245,112,1
21298,1823.708207,0,56,3,148,0.27,408.6956522,21.54553289,75,1
21299,0,1,51,6,164,0.34,434.7826087,39.93105429,67,1
21300,3039.513678,1,66,3,167,0.32542,298.5507246,29.58919851,105,1
21301,607.9027356,1,59,1,151,0.33508,168.115942,16.66187877,94,1
21302,1519.756839,1,51,2,151,0.35384,579.7101449,40.21832807,125,1
21303,12158.05471,1,60,3,167,0.38,869.5652174,86.18213157,132,0
21304,0,0,70,3,160,0.33058,5.797101449,0.574547544,77,1
21305,1013.171226,1,55,2,154,0.26466,318.8405797,22.06262568,108,1
21306,0,0,57,2,159,0.284,740.3623188,73.37690319,131,1
21307,0,1,44,1,146,0.27992,428.9855072,42.51651824,115,0
21310,1519.756839,1,49,2,159,0.3078,434.7826087,43.09106579,90,1
21311,0,1,50,1,146,0.31936,0,0,-608,0
21312,0,1,57,1,164,0.32,86.95652174,0,-608,1
21313,1823.708207,1,46,1,168,0.36626,1489.692754,147.6426314,69,0
21314,810.5369807,1,72,1,164,0.37938,330.4347826,32.74921,128,1
21315,0,1,73,2,170,0.3196,0,0,-609,1
21316,0,1,51,1,160,0.33368,327.5362319,32.46193623,122,1
21317,1773.049645,0,52,1,173,0.33964,275.3623188,27.29100833,78,1
21318,0,1,58,2,170,0.36378,86.95652174,0,117,1
21319,0,1,49,1,170,0.35218,40.57971014,0,127,0
21320,1013.171226,1,73,1,167,0.24506,328.9855072,32.60557311,109,0
21321,557.2441743,0,59,1,161,0.36364,15.15942029,1.502441827,61,1
21322,1519.756839,1,65,3,159,0.38,724.6376812,71.81844298,76,0
21323,0,1,57,2,156,0.32632,366.6666667,36.34013215,-26,1
21324,1013.171226,0,48,1,154,0.38,150.7246377,14.93823614,131,0
21325,0,1,43,2,164,0.34048,434.7826087,43.09106579,71,1
21326,709.2198582,1,51,1,168,0.34,176.8115942,17.52370009,115,1
21327,1519.756839,0,51,1,157,0.37662,1426.666667,57.45475438,72,1
21328,0,0,43,1,146,0.32858,0,0,119,1
21329,0,1,75,1,147,0.30368,182.6086957,12.92731974,114,0
21330,810.5369807,1,69,1,169,0.325,257.9710145,25.5673657,115,0
21331,0,1,47,1,164,0.37594,95.65217391,9.480034473,45,1
21332,0,1,52,3,159,0.27702,11.5942029,1.149095088,30,1
21333,1013.171226,1,52,1,154,0.36,202.8985507,12.64004596,72,1
21334,0,1,73,1,146,0.3282,284.057971,28.15282965,110,1
21335,0,0,56,1,148,0.33272,1195.072464,118.4429762,-25,1
21336,552.1783181,1,51,1,152,0.3077,94.7826087,9.393852341,124,0
21337,0,0,51,2,147,0.3099,78.26086957,6.722206263,69,0
21338,0,1,51,1,160,0.38,43.47826087,4.309106579,62,1
21339,0,0,45,3,164,0.33026,349.2753623,34.61648951,106,1
21340,3546.099291,1,70,2,147,0.34416,951.5942029,70.81298477,122,0
21341,0,0,45,3,172,0.36446,31.88405797,0,121,1
21342,0,1,71,2,146,0.37836,108.9855072,10.80149382,85,1
21343,0,0,47,3,146,0.32008,314.4927536,31.16920425,116,1
21344,0,1,56,2,160,0.34,680.5797101,67.45188164,112,1
21345,0,0,56,2,156,0.31176,63.76811594,5.573111175,85,0
21346,0,0,47,1,166,0.35504,290.8695652,28.82792301,123,1
21347,0,1,54,1,160,0.38,413.6231884,40.99396725,96,1
21348,0,0,44,1,152,0.36,202.8985507,20.10916403,65,0
21349,0,0,57,1,166,0.30364,28.69565217,2.844010342,128,1
21351,2026.342452,0,54,1,168,0.36568,245.5072464,24.33208848,16,1
21352,0,1,71,2,160,0.29508,794.2028986,78.7130135,-20,0
21353,0,0,38,2,160,0.34168,93.85217391,9.30163746,112,1
21354,0,0,47,1,146,0.38,55.07246377,5.458201666,117,0
21355,0,1,55,2,146,0.31416,652.173913,64.63659868,20,0
21356,0,1,52,2,154,0.3415,89.56521739,8.79057742,91,1
21357,6079.027356,1,68,1,167,0.33524,286.9565217,28.44010342,-38,1
21358,0,1,51,3,164,0.29588,797.1014493,79.00028727,126,1
21359,0,0,46,1,146,0.3596,69.56521739,4.136742315,114,0
21360,0,1,53,1,167,0.36784,489.8550725,48.54926745,41,1
21361,0,1,52,1,164,0.355,452.173913,34.3866705,112,1
21362,0,0,57,3,160,0.31586,114.7826087,11.37604137,109,1
21363,0,1,48,2,146,0.34,434.7826087,43.09106579,108,0
21364,0,1,45,3,176,0.35,98.55072464,6.894570526,119,1
21365,0,1,61,3,164,0.36982,579.7101449,57.45475438,95,1
21366,0,0,70,1,159,0.376,720.2898551,71.38753232,-56,0
21367,0,0,69,1,165,0.32624,579.7101449,47.601264,41,1
21368,0,0,61,3,150,0.28888,142.226087,14.09594944,88,0
21369,0,1,75,2,159,0.22546,840,60.3274921,64,0
21370,0,1,59,2,170,0.37996,30.43478261,1.264004596,63,0
21371,405.2684904,0,40,1,154,0.36534,26.08695652,0,102,1
21372,0,1,51,3,173,0.37,133.3333333,12.64004596,69,1
21374,2026.342452,1,52,2,158,0.34546,142.0289855,14.07641482,37,1
21375,0,1,74,2,166,0.38,724.6376812,71.81844298,65,0
21376,0,1,71,1,160,0.38,197.1014493,5.83165757,108,0
21377,0,1,57,2,173,0.368,489.8550725,48.54926745,120,0
21378,0,1,43,1,164,0.38,28.98550725,2.872737719,106,1
21379,0,1,47,1,164,0.31038,136.2318841,0,91,0
21380,0,1,37,1,159,0.36992,92.75362319,9.192760701,38,1
21381,0,1,42,1,154,0.34688,956.5217391,94.80034473,110,1
21382,607.9027356,1,69,2,154,0.36888,20.28985507,2.010916403,96,1
21383,0,0,54,3,159,0.344,2841.449275,281.6144786,116,0
21384,1013.171226,0,58,3,174,0.34,89.85507246,4.829072106,131,0
21385,0,1,70,1,159,0.38,80,7.928756105,82,0
21386,0,1,39,1,164,0.35916,579.7101449,12.06549842,53,0
21387,0,1,46,1,165,0.36564,173.9130435,17.23642631,106,0
21388,2026.342452,1,75,3,170,0.28918,1431.884058,141.9132433,129,1
21389,0,1,58,1,146,0.2447,765.2173913,68.94570526,87,0
21390,1013.171226,1,56,2,154,0.3675,869.5652174,74.6911807,97,1
21391,810.5369807,1,73,3,164,0.34198,373.9130435,37.05831658,64,1
21392,1013.171226,1,75,3,164,0.34236,565.2173913,56.01838552,125,0
21393,0,0,44,1,159,0.328,144.9275362,14.3636886,132,1
21394,254305.9777,1,71,2,149,0.36,637.6811594,63.20022982,90,0
21395,0,0,69,2,176,0.35958,43.47826087,3.792013789,128,0
21396,0,1,51,2,168,0.38,518.8405797,51.42200517,118,1
21398,0,0,47,2,159,0.38312,0,6.894570526,113,0
21399,0,0,43,3,167,0.37,807.2463768,80.00574548,107,1
21400,1013.171226,1,54,1,175,0.37,179.7101449,17.81097386,68,0
21401,0,1,49,1,160,0.38,156.5217391,15.51278368,98,0
21402,0,1,59,2,146,0.36832,45.2173913,4.481470842,111,1
21403,0,1,56,1,146,0.37,257.9710145,25.5673657,71,1
21404,0,0,69,3,146,0.35874,542.0289855,53.72019535,125,0
21405,0,1,48,3,164,0.27048,257.9710145,25.5673657,89,1
21406,0,1,56,1,166,0.2703,1171.014493,116.0586038,131,0
21407,0,1,69,1,160,0.3665,1707.246377,169.2042517,123,1
21408,303.9513678,1,42,1,148,0.36666,144.9246377,14.36340132,47,0
21409,0,1,65,1,151,0.3018,466.8115942,46.26544097,124,0
21410,0,1,73,1,170,0.33656,144.9275362,9.192760701,93,0
21411,0,1,75,3,159,0.3561,604.4898551,10.62912956,114,0
21412,0,1,63,3,168,0.36998,533.3333333,52.85837403,130,0
21413,0,1,48,3,164,0.2875,246.3768116,24.41827061,104,0
21414,0,1,54,3,146,0.30778,486.9565217,48.26199368,115,0
21415,101.3171226,1,44,1,164,0.3619,115.942029,11.49095088,138,0
21416,911.8541033,1,53,3,164,0.34358,179.7101449,17.81097386,81,0
21417,1114.488349,1,68,1,164,0.37988,356.5217391,35.33467394,96,0
21418,1823.708207,1,72,2,157,0.35,460.8695652,45.64780236,132,1
21419,0,1,48,1,146,0.36,246.3768116,10.57167481,107,1
21420,0,1,70,3,164,0.34,698.5507246,69.23297903,134,0
21421,0,1,46,3,159,0.36,33.04347826,3.274921,89,1
21422,0,1,37,1,146,0.36518,0,0,81,0
21423,0,1,51,1,151,0.39,120.2898551,11.92186153,103,1
21424,0,0,51,3,164,0.35714,0,0,79,0
21425,911.8541033,1,56,3,159,0.34492,115.942029,6.33438667,121,0
21426,0,1,47,1,146,0.34,165.2173913,16.374605,127,0
21427,0,1,63,2,167,0.2836,202.8985507,20.10916403,45,0
21428,2026.342452,1,69,3,173,0.3091,370.1449275,36.68486067,122,0
21429,1013.171226,0,72,3,148,0.33518,543.4782609,53.86383223,132,1
21430,5065.85613,1,55,2,164,0.28508,289.8550725,28.72737719,77,0
21431,3546.099291,1,63,4,159,0.32196,966.6666667,95.80580293,105,0
21432,1013.171226,1,49,1,147,0.36768,40.57971014,2.528009193,122,1
21433,0,1,50,2,154,0.36672,107.2463768,4.19419707,128,0
21434,2532.928065,0,75,2,171,0.344,0,0,-609,1
21435,1266.464032,1,74,2,156,0.25048,1807.246377,179.1151968,123,1
21436,0,1,57,2,148,0.36204,144.9275362,14.3636886,110,1
21437,0,1,50,1,159,0.37968,565.2173913,13.93335248,100,1
21438,0,1,71,3,164,0.36666,1182.608696,117.2076989,125,1
21439,0,0,43,1,146,0.28888,60,5.946567078,106,1
21440,0,1,50,2,159,0.29544,289.8550725,14.3636886,128,1
21441,0,1,59,1,159,0.34,2898.550725,28.75610457,131,1
21442,0,1,43,1,148,0.3413,166.6666667,16.51824188,121,0
21443,0,1,75,4,147,0.35728,130.4347826,0,131,0
21444,0,0,50,2,151,0.36776,197.2173913,0,69,0
21445,0,1,63,1,160,0.33096,718.8405797,71.24389543,95,1
21446,0,1,64,3,164,0.32092,866.6666667,85.8948578,107,1
21447,506.585613,1,45,1,171,0.368,58.69565217,1.43636886,99,1
21448,4052.684904,1,62,3,146,0.32718,915.942029,90.77851192,79,1
21449,0,0,54,2,146,0.32308,1347.536232,133.5535766,115,0
21450,0,1,59,3,160,0.25448,1944.927536,175.9551853,82,1
21451,1215.805471,1,54,3,164,0.36,136.2318841,13.50186728,89,1
21452,14184.39716,1,57,2,146,0.37334,385.5072464,38.20741166,113,1
21453,0,1,53,1,159,0.37,159.4202899,15.80005745,-40,0
21454,0,1,55,1,159,0.32644,401.1594203,39.75869003,55,0
21455,2532.928065,1,62,2,166,0.3,168.115942,16.66187877,66,0
21456,1013.171226,1,65,1,164,0.37,593.3333333,44.81470842,66,1
21457,0,1,43,2,160,0.37,204.7826087,20.29589199,119,0
21458,0,0,30,1,163,0.321,0,0,-609,0
21459,0,1,73,3,164,0.36,434.7826087,43.09106579,40,1
21460,3546.099291,0,55,1,159,0.37,14.49275362,0.517092789,38,1
21461,1519.756839,1,61,2,173,0.37,559.4202899,55.44383798,63,1
21462,0,1,52,1,146,0.35638,142.0289855,14.07641482,124,1
21463,3039.513678,1,58,3,146,0.34946,60.86956522,6.03274921,55,1
21464,22289.76697,1,72,2,160,0.21826,1391.304348,137.8914105,101,0
21465,0,1,63,1,160,0.3718,466.6666667,46.25107728,107,1
21466,810.5369807,1,67,3,169,0.35,136.2318841,13.50186728,114,0
21467,0,0,44,1,160,0.35962,82.60869565,8.187302499,49,1
