comp_interno1,comp_interno2,comp_interno4,categoria1,categoria3,comp_mixto1,comp_externo1,comp_externo2,comp_externo3,Comp_final
0,b'0',48,1,146,0.34,-10,-10,-609,1
0,b'1',51,3,149,0.35,852.173913,84.45848894,83,1
6079.027356,b'1',72,3,156,0.24,268.115942,9.767308245,74,1
607.9027356,b'1',49,1,153,0.37,28.98550725,2.872737719,86,1
1469.098278,b'1',46,1,168,0.37,933.3333333,92.50215455,47,1
0,b'1',57,2,160,0.38,231.884058,19.24734272,114,1
4052.684904,b'1',75,3,159,0.33996,402.6086957,25.85463947,121,1
0,b'1',61,2,146,0.27876,373.6231884,37.0295892,127,1
0,b'1',45,1,160,0.38,165.2173913,16.374605,117,1
0,b'0',45,1,146,0.37,40.28985507,3.993105429,42,1
1621.073961,b'1',63,2,169,0.36198,579.7101449,57.45475438,127,1
0,b'0',56,2,146,0.25944,1836.811594,182.0453893,123,1
0,b'0',48,2,175,0.34502,28.98550725,-10,111,1
0,b'0',47,3,159,0.3339,57.97101449,5.745475438,128,1
0,b'1',54,3,159,0.31622,153.6231884,15.22550991,128,1
405.2684904,b'1',43,1,164,0.38,121.7391304,12.06549842,64,1
0,b'0',64,3,147,0.35958,434.7826087,43.09106579,125,1
0,b'1',50,1,146,0.38,-10,-10,-609,1
1823.708207,b'1',65,3,175,0.268,292.7536232,29.01465096,81,1
0,b'1',51,1,164,0.37692,183.4202899,18.17868429,98,1
2026.342452,b'1',73,1,146,0.38,318.8405797,11.31571388,85,1
0,b'0',42,1,177,0.36052,99.42028986,9.853490376,115,1
1823.708207,b'0',54,1,146,0.31252,-10,-10,-609,1
5065.85613,b'1',60,3,159,0.25212,570.2898551,56.52111462,72,1
4052.684904,b'1',50,1,164,0.39,202.8985507,20.10916403,131,1
0,b'0',49,2,159,0.35282,173.9130435,17.23642631,106,1
0,b'0',52,1,156,0.32636,255.6521739,25.33754668,128,1
182.3708207,b'0',53,1,146,0.36328,173.9130435,-10,72,1
0,b'1',53,2,164,0.37308,142.0289855,14.07641482,67,1
0,b'0',56,3,146,0.3696,-10,-10,-609,1
0,b'1',44,2,160,0.36924,748.8695652,74.22005171,83,1
861.195542,b'0',62,1,155,0.328,1017.681159,100.8618213,25,1
0,b'1',60,1,146,0.3,736.2318841,60.90203964,120,1
1013.171226,b'1',58,1,164,0.29314,57.97101449,-10,131,1
0,b'1',44,3,154,0.34378,86.95652174,-10,113,1
0,b'0',39,1,163,0.34,28.98550725,-10,-608,1
0,b'0',46,1,159,0.36548,51.01449275,3.878195921,51,1
0,b'1',43,2,146,0.31304,289.8550725,14.07641482,107,1
2532.928065,b'1',66,3,167,0.33334,313.6231884,31.08302212,115,1
607.9027356,b'1',51,2,171,0.37,144.9246377,14.36340132,56,1
0,b'0',75,2,160,0.31944,621.7391304,61.62022407,74,1
1215.805471,b'1',71,1,175,0.36898,155.6521739,-10,70,1
506.585613,b'1',45,1,164,0.3577,136.2318841,13.50186728,124,1
0,b'0',57,1,160,0.38,427.2463768,42.34415398,119,1
0,b'0',71,2,159,0.24,385.5072464,38.20741166,97,1
1519.756839,b'1',71,3,147,0.36,81.15942029,7.181844298,102,1
2431.610942,b'1',54,2,159,0.32026,-10,-10,-609,1
0,b'1',55,1,146,0.3039,157.9710145,15.65642057,109,1
0,b'1',51,3,169,0.34,202.8985507,20.10916403,93,1
0,b'1',46,2,177,0.36564,69.56521739,6.894570526,117,1
0,b'1',50,1,170,0.36296,144.9275362,9.192473427,95,1
0,b'0',36,1,160,0.35472,14.49275362,1.43636886,-608,1
810.5369807,b'1',59,2,156,0.3696,256.5217391,25.42372881,41,1
0,b'0',49,1,146,0.36694,564.9275362,55.98965814,131,1
0,b'0',63,1,146,0.37,110.4347826,10.94513071,67,1
0,b'1',58,2,146,0.31762,249.2753623,24.70554438,94,1
1519.756839,b'1',57,2,164,0.33348,153.6231884,13.21459351,25,1
0,b'0',60,1,169,0.36996,46.66666667,4.625107728,79,1
0,b'0',68,1,146,0.35288,123.7681159,12.26659006,92,1
0,b'1',54,2,170,0.36666,198.5507246,19.67825338,79,1
0,b'1',57,3,146,0.32508,128.9855072,-10,104,1
0,b'1',51,3,146,0.2757,371.0144928,36.7710428,113,1
1231.00304,b'1',75,3,164,0.31522,66.95652174,6.636024131,-608,1
2532.928065,b'1',46,2,159,0.3091,336.2318841,33.32375754,38,1
0,b'0',58,1,159,0.34452,-10,-10,-608,1
2532.928065,b'1',54,1,160,0.34,918.8405797,91.06578569,120,1
0,b'1',54,2,176,0.35668,2028.985507,201.0916403,127,1
0,b'1',52,3,164,0.35612,298.5507246,0.002585464,100,1
6079.027356,b'1',54,4,159,0.21666,674.7826087,66.8773341,116,1
0,b'1',57,2,164,0.38,428.9855072,42.51651824,128,1
0,b'1',49,1,156,0.35218,220.2898551,14.36167768,92,1
3039.513678,b'1',60,3,146,0.29604,191.3043478,14.3636886,113,1
0,b'0',47,2,164,0.3509,231.884058,22.98190175,86,1
0,b'0',43,1,146,0.33886,78.26086957,7.756391841,124,1
2431.610942,b'0',63,1,148,0.34744,654.1623188,64.83366849,110,1
0,b'1',51,1,169,0.2938,10.72463768,-10,-608,1
607.9027356,b'1',64,3,169,0.36984,336.2318841,33.32375754,113,1
0,b'1',47,3,154,0.37,118.5507246,11.74949727,121,1
0,b'0',43,2,156,0.31758,126.0869565,12.49640908,98,1
7092.198582,b'1',55,3,160,0.36808,481.1594203,16.51824188,103,1
2431.610942,b'1',71,2,146,0.27126,1014.492754,57.16748061,98,1
0,b'0',49,1,160,0.39,318.8405797,25.28009193,124,1
1215.805471,b'1',48,6,152,0.29776,2184.057971,216.4607871,116,1
1621.073961,b'0',59,2,175,0.34202,173.9130435,3.964378052,49,1
0,b'0',41,1,169,0.38,243.4782609,24.13099684,50,1
0,b'1',45,1,146,0.3174,462.0289855,45.79143924,121,1
0,b'1',47,1,175,0.32222,106.6666667,-10,94,1
2026.342452,b'0',62,2,173,0.36296,434.7826087,14.93823614,65,1
0,b'1',44,1,169,0.38,28.69275362,-10,92,1
0,b'1',60,2,146,0.35372,1120.869565,111.0887676,120,1
0,b'0',48,3,160,0.38122,359.4202899,35.62194772,121,1
0,b'1',51,1,164,0.37602,144.9275362,6.03274921,49,1
0,b'1',74,3,164,0.38,130.4347826,12.92731974,89,1
0,b'1',47,1,163,0.38,65.2173913,6.463659868,112,1
0,b'1',66,1,167,0.309,289.8550725,28.72737719,123,1
810.5369807,b'1',64,2,175,0.29732,391.3043478,38.78195921,134,1
2026.342452,b'0',53,2,170,0.38,246.3768116,24.41827061,97,1
5065.85613,b'1',58,2,146,0.37,643.7681159,14.36340132,109,1
0,b'0',60,3,164,0.37,144.9275362,8.646940534,82,1
1317.122594,b'0',55,2,146,0.32786,568.115942,56.30565929,132,1
0,b'1',45,1,160,0.37,110.1449275,10.91640333,91,1
0,b'0',49,1,146,0.35332,17.39130435,1.723642631,61,1
0,b'0',43,2,170,0.26312,123.1884058,12.20913531,124,1
0,b'1',47,2,146,0.3418,-10,-10,-609,1
0,b'0',75,2,175,0.38,228.9855072,22.69462798,87,1
0,b'0',74,2,159,0.31112,231.884058,-10,132,1
962.5126646,b'1',66,1,168,0.33,28.98550725,2.872737719,74,1
6079.027356,b'1',64,1,146,0.26,261.7391304,25.9408216,95,1
0,b'1',41,3,164,0.38,-10,-10,-609,1
0,b'1',50,3,148,0.31504,-10,-10,-609,1
0,b'1',49,3,173,0.236,471.5275362,35.0930767,62,1
0,b'0',40,1,167,0.26286,-10,-10,-609,1
0,b'0',50,1,159,0.37,833.9130435,82.64866418,109,1
1013.171226,b'0',48,2,154,0.37,123.1884058,12.20913531,69,1
0,b'1',48,2,164,0.36424,175.3623188,17.3800632,124,1
0,b'1',65,2,167,0.32212,579.7101449,57.45475438,102,1
0,b'1',54,1,166,0.34,263.7681159,26.14191324,93,1
0,b'0',47,3,175,0.27936,579.7101449,57.45475438,119,1
1519.756839,b'1',62,2,159,0.37022,417.3913043,41.36742315,64,1
0,b'1',49,1,156,0.33858,144.9275362,5.889112324,113,1
0,b'0',60,1,160,0.37,633.3333333,62.76931916,114,1
607.9027356,b'0',50,1,175,0.35626,144.9246377,14.36340132,18,1
911.8541033,b'1',74,2,154,0.32722,-10,-10,90,1
0,b'0',56,3,164,0.25248,125.5536232,12.4435507,50,1
0,b'1',41,1,154,0.34656,43.47826087,-10,121,1
0,b'1',69,3,164,0.38,328.9855072,32.60557311,99,1
0,b'1',70,2,146,0.35372,724.6376812,71.81844298,132,1
0,b'1',47,1,176,0.37,84.05797101,8.330939385,81,1
0,b'1',56,2,170,0.37,626.0869565,62.05113473,36,1
0,b'1',62,4,169,0.34736,60.28695652,5.975007182,43,1
0,b'1',47,1,154,0.34272,636.4985507,21.54553289,122,1
2026.342452,b'1',63,2,151,0.33804,59.42028986,5.889112324,28,1
0,b'0',52,1,175,0.37,34.7826087,-10,88,1
0,b'1',74,3,156,0.36,368.115942,6.894570526,108,1
0,b'0',54,1,160,0.374,706.6666667,70.03734559,113,1
0,b'1',66,2,167,0.3544,0.014492754,-10,-608,1
759.8784195,b'1',67,3,175,0.3,434.7826087,43.09106579,92,1
0,b'0',40,1,146,0.255,-10,-10,109,1
709.2198582,b'1',72,1,170,0.38,175.3623188,17.3800632,120,1
0,b'0',45,1,159,0.35232,22.60869565,2.240735421,-608,1
0,b'0',58,1,169,0.38,220.2318841,7.497845447,115,1
0,b'1',57,2,152,0.37,193.9130435,19.21861534,113,1
0,b'0',50,1,166,0.35312,93.91304348,9.30767021,117,1
4052.684904,b'1',66,3,161,0.30272,307.2463768,30.45101982,96,1
2532.928065,b'1',47,2,156,0.36558,119.4202899,11.8356794,104,1
202.6342452,b'1',42,1,167,0.36,97.10144928,9.623671359,99,1
3039.513678,b'1',73,1,167,0.34,342.0289855,33.89830508,129,1
0,b'1',62,1,160,0.27468,322.173913,31.93047975,132,1
5572.441743,b'1',43,3,147,0.37,326.0869565,32.31829934,89,1
0,b'0',48,3,164,0.364,-10,-10,-609,1
5065.85613,b'1',72,3,159,0.28,869.5652174,42.80379201,89,1
5065.85613,b'1',68,2,166,0.25894,968.6956522,96.00689457,81,1
0,b'0',45,1,164,0.34546,162.3188406,13.57368572,115,1
567.3758865,b'1',50,2,154,0.3722,217.3913043,21.54553289,90,1
0,b'0',45,1,146,0.38,217.3913043,11.49209997,45,1
0,b'1',45,2,148,0.36732,156.5217391,15.51278368,117,1
962.5126646,b'1',74,1,156,0.34872,285.5072464,11.49095088,90,1
1519.756839,b'1',75,1,158,0.3683,56.52173913,5.601838552,78,1
0,b'1',66,2,167,0.38,539.1304348,53.43292157,117,1
0,b'1',48,2,160,0.326,840.5797101,57.45475438,61,1
0,b'1',55,1,146,0.36694,133.3333333,13.21459351,104,1
2532.928065,b'1',71,6,175,0.368,272.4637681,27.00373456,58,1
1317.122594,b'0',66,1,164,0.35972,-10,-10,-609,1
0,b'1',61,2,159,0.304,650.7246377,64.49296179,120,1
1519.756839,b'1',65,3,168,0.36,39.71014493,3.935650675,50,1
0,b'0',54,1,160,0.38,279.1304348,27.66446423,122,1
1215.805471,b'1',53,1,147,0.38,173.9130435,11.77822465,92,1
0,b'0',58,1,160,0.36756,113.0492754,11.20425165,45,1
0,b'1',45,1,163,0.3618,997.1014493,9.767308245,119,1
0,b'1',48,1,160,0.3699,-10,-10,-609,1
0,b'1',69,1,162,0.32728,61.42028986,-10,-608,1
0,b'1',66,1,160,0.3694,226.3768116,22.43608159,93,1
0,b'1',51,1,159,0.34,28.98550725,2.872737719,42,1
0,b'1',69,1,170,0.34166,71.01449275,-10,129,1
0,b'1',59,1,177,0.35704,43.47826087,-10,122,1
0,b'0',55,1,148,0.38,130.4347826,12.92731974,104,1
0,b'0',52,2,156,0.37862,144.9275362,11.49095088,108,1
0,b'1',54,1,146,0.26568,263.7681159,22.97989084,120,1
0,b'1',62,1,146,0.37514,144.9275362,9.480034473,131,1
0,b'0',73,1,168,0.38,708.9855072,70.26716461,132,1
0,b'1',39,1,175,0.36,84.05797101,6.865843149,29,0
6079.027356,b'1',55,4,168,0.3686,623.1884058,61.76386096,59,1
6585.612969,b'1',45,2,146,0.26484,-10,-10,-609,1
1013.171226,b'1',52,1,156,0.33912,808.6956522,80.14938236,117,1
0,b'0',54,2,160,0.3284,182.6086957,9.480034473,93,1
0,b'1',56,1,169,0.37,1043.478261,103.4185579,117,1
0,b'1',46,1,154,0.25952,20.28985507,-10,94,1
2532.928065,b'1',64,1,175,0.32258,62.31884058,6.176386096,129,1
3546.099291,b'0',46,3,160,0.27892,1014.492754,100.5458202,127,1
0,b'1',44,1,159,0.38,55.07246377,5.458201666,92,1
0,b'1',57,1,146,0.33232,104.9275362,10.39931054,103,1
0,b'0',43,1,168,0.3683,75.5942029,7.492099971,97,1
0,b'1',49,3,166,0.24166,176.8115942,17.52370009,115,1
506.585613,b'1',71,1,174,0.32288,-10,-10,-608,1
0,b'0',72,3,164,0.272,382.6086957,37.92013789,57,1
3039.513678,b'1',69,3,177,0.34,171.5942029,17.0066073,49,1
0,b'0',35,2,146,0.21972,58.55072464,5.802930192,121,1
557.2441743,b'1',43,2,174,0.31722,724.6347826,71.8181557,38,1
0,b'1',56,2,151,0.26726,921.7391304,60.27003735,128,1
1519.756839,b'1',71,1,169,0.35,173.9130435,17.23642631,122,1
0,b'1',52,2,147,0.38,43.47826087,-10,86,1
0,b'1',48,2,148,0.3096,318.8405797,31.60011491,122,1
0,b'1',51,2,151,0.3691,31.88405797,3.160011491,92,1
0,b'0',59,2,146,0.30872,-10,-10,-609,1
2532.928065,b'1',75,3,169,0.31916,1228.985507,121.8040793,113,1
1519.756839,b'1',71,1,147,0.36562,144.9275362,5.745475438,63,1
0,b'1',56,1,168,0.3289,259.4202899,25.71100259,61,1
0,b'1',63,3,164,0.38,869.5652174,13.78914105,61,1
0,b'1',37,1,148,0.33034,191.3043478,18.96006895,109,1
506.585613,b'1',60,1,154,0.39,168.115942,16.66187877,132,1
6079.027356,b'1',61,3,159,0.33904,573.9130435,56.88020684,125,1
0,b'0',49,1,146,0.35426,500.4347826,49.59781672,119,1
1215.805471,b'1',73,5,164,0.3511,173.9130435,8.58948578,99,1
0,b'1',65,1,160,0.38,43.47826087,2.278081011,78,1
455.9270517,b'1',55,3,151,0.3653,-10,-10,-609,1
0,b'1',51,2,163,0.37,579.7101449,57.45475438,37,1
1519.756839,b'1',66,3,159,0.34,-10,-10,72,1
0,b'1',68,2,159,0.21812,350.7246377,34.7601264,120,1
0,b'1',73,3,164,0.32822,724.6376812,71.81844298,114,1
1013.171226,b'1',52,2,164,0.37892,115.942029,11.49095088,83,1
8105.369807,b'1',75,1,163,0.3651,739.1304348,7.325481184,102,1
5065.85613,b'1',65,2,161,0.24,948.6956522,94.02470554,111,1
0,b'1',42,3,164,0.38,326.0869565,32.31829934,110,1
0,b'1',57,2,146,0.38,237.6811594,23.5564493,79,1
0,b'1',61,2,170,0.28918,112.173913,-10,68,1
0,b'1',59,1,146,0.2943,1237.971014,122.694628,125,1
1114.488349,b'1',66,3,160,0.31314,218.8405797,21.68916978,-21,1
101.3171226,b'1',71,2,146,0.27074,533.3333333,52.85837403,132,1
810.5369807,b'0',39,1,166,0.35,252.173913,24.99281816,89,1
0,b'1',47,1,164,0.23376,147.826087,14.65096237,113,1
0,b'0',51,3,164,0.32392,40.57971014,4.021832807,121,1
0,b'1',40,1,159,0.36938,51.73913043,5.127836828,75,1
0,b'1',57,3,175,0.36462,115.942029,11.49095088,23,1
0,b'1',57,1,167,0.26198,118.8405797,11.77822465,117,1
0,b'1',62,2,146,0.34488,66.66666667,6.607296754,65,1
0,b'1',45,3,164,0.38,397.1014493,39.35650675,80,1
0,b'1',46,2,164,0.35456,115.942029,11.49095088,76,1
1519.756839,b'0',49,2,161,0.32658,257.9710145,25.5673657,54,1
0,b'1',57,1,158,0.35434,303.1884058,30.04883654,109,1
15197.56839,b'1',55,1,151,0.33,35.36231884,3.504740017,95,1
0,b'1',55,3,164,0.34432,171.0144928,7.756391841,-42,1
3039.513678,b'1',72,3,166,0.2937,1076.231884,106.6647515,120,1
0,b'0',50,2,146,0.3721,434.7826087,43.09106579,120,1
1519.756839,b'1',64,3,177,0.38,434.7826087,19.82189026,131,1
6079.027356,b'0',53,1,149,0.33442,507.2463768,50.27291008,129,1
9118.541033,b'1',67,1,147,0.36736,782.8985507,77.59264579,95,1
0,b'1',72,2,159,0.2112,240.5797101,23.84372307,70,1
0,b'0',42,1,161,0.30384,347.826087,22.12008044,76,1
1519.756839,b'1',47,1,153,0.36,637.6811594,16.66187877,22,1
1519.756839,b'1',62,2,156,0.37972,114.4927536,11.34731399,61,1
0,b'1',70,3,164,0.2814,114.2028986,3.430910658,84,1
2026.342452,b'1',68,6,147,0.3699,278.2608696,0.001436369,102,1
0,b'1',46,1,148,0.36584,44.92753623,4.452743465,39,1
486.3221884,b'1',74,1,163,0.28568,-10,-10,-608,1
2026.342452,b'1',72,2,162,0.37154,724.6376812,24.99281816,121,1
0,b'0',41,2,167,0.37,215.942029,21.40189601,98,1
0,b'1',44,1,159,0.306,130.4347826,12.92731974,80,1
0,b'1',57,1,160,0.31984,255.0724638,25.28009193,91,1
0,b'0',58,1,160,0.35872,376.8115942,21.54553289,90,1
506.585613,b'0',65,3,147,0.35296,-10,-10,-608,1
1519.756839,b'0',53,2,161,0.28572,810.1449275,80.29301925,119,1
0,b'1',42,1,163,0.34,139.1304348,13.78914105,113,1
0,b'0',49,2,167,0.36314,557.9710145,55.30020109,35,1
2228.976697,b'1',49,1,169,0.25454,202.8985507,9.767308245,66,1
3039.513678,b'1',61,3,166,0.33684,14.49275362,1.43636886,69,1
0,b'1',74,2,146,0.33902,850.1449275,84.2573973,124,1
607.9027356,b'1',44,3,154,0.34666,286.9565217,28.44010342,31,1
0,b'0',45,2,146,0.33068,337.1014493,33.40993967,126,1
1823.708207,b'1',66,3,176,0.38,486.9565217,48.26199368,109,1
3039.513678,b'1',75,2,154,0.368,289.8550725,28.72737719,81,1
506.585613,b'1',60,2,147,0.2951,579.7101449,34.18557886,115,1
0,b'0',44,1,160,0.37176,110.1449275,10.91640333,85,1
0,b'0',59,2,159,0.34458,34.72463768,-10,72,1
2026.342452,b'0',62,2,155,0.368,579.7101449,-10,129,1
1215.805471,b'0',55,1,166,0.34,187.826087,18.61534042,112,1
0,b'1',53,1,160,0.37,896.8115942,88.88250503,65,1
0,b'1',75,4,164,0.3256,1449.275362,143.636886,120,1
0,b'1',47,2,148,0.37734,382.6086957,37.92013789,118,1
1519.756839,b'1',75,3,169,0.28462,347.826087,-10,98,1
0,b'1',56,1,171,0.34782,330.4347826,32.74921,59,1
0,b'1',47,2,168,0.38,217.3913043,21.54553289,119,1
0,b'0',60,2,166,0.32648,1213.944928,83.625395,87,1
0,b'1',41,1,160,0.3317,71.01449275,7.038207412,81,1
0,b'0',43,1,176,0.37,249.2753623,24.70554438,128,1
0,b'0',75,1,176,0.38,127.5362319,12.64004596,114,1
0,b'1',45,1,159,0.27142,231.884058,22.98190175,89,1
0,b'1',51,2,156,0.33408,318.8405797,14.3636886,45,1
1317.122594,b'1',66,2,161,0.3,844.057971,83.65412238,123,1
1013.171226,b'1',57,2,157,0.31682,546.3768116,54.151106,67,1
1547.112462,b'1',75,1,173,0.3336,468.115942,21.67480609,108,1
2228.976697,b'1',42,2,147,0.30262,289.8550725,28.72737719,104,1
506.585613,b'1',56,1,160,0.29796,130.4347826,12.92731974,127,1
0,b'0',47,2,147,0.33054,101.4492754,9.480034473,116,1
0,b'1',50,1,160,0.35416,405.7971014,40.21832807,78,1
2026.342452,b'0',48,3,175,0.37,217.3913043,21.54553289,52,1
856.1296859,b'1',49,1,156,0.32858,72.46376812,-10,-608,1
0,b'1',55,2,168,0.38,1226.086957,121.5168055,109,1
1823.708207,b'1',48,3,171,0.34,434.7826087,43.09106579,85,1
0,b'0',73,2,146,0.35332,1304.347826,129.2731974,96,1
0,b'0',53,1,171,0.358,144.9275362,14.3636886,73,1
2380.952381,b'1',61,1,156,0.25914,289.8550725,-10,128,1
6079.027356,b'1',71,2,161,0.25996,-10,-10,112,1
0,b'0',59,1,160,0.36928,301.4492754,26.14191324,129,1
0,b'1',53,2,146,0.2972,289.8550725,21.54553289,50,1
0,b'1',62,2,175,0.35122,724.6376812,57.16748061,113,1
0,b'0',43,2,164,0.36876,462.3188406,45.82016662,54,1
0,b'0',45,2,146,0.25162,463.7681159,45.9638035,76,1
0,b'0',45,1,146,0.37626,197.826087,19.60643493,69,1
0,b'1',61,1,164,0.36552,556.5217391,55.15656421,68,1
0,b'0',65,1,164,0.32068,2.028985507,-10,57,1
0,b'0',71,1,148,0.35238,67.82608696,6.722206263,77,1
0,b'1',46,3,171,0.36732,142.0289855,14.07641482,69,1
0,b'1',62,2,176,0.30322,542.0289855,53.72019535,72,1
0,b'1',65,2,160,0.34,41.73913043,2.872737719,99,1
1519.756839,b'1',74,2,165,0.38,2182.028986,216.2596955,128,1
2026.342452,b'0',49,3,162,0.37394,108.6956522,10.77276645,91,1
0,b'1',48,3,158,0.3732,347.826087,34.47285263,72,1
506.585613,b'1',47,1,154,0.34822,163.7681159,14.3636886,127,1
810.5369807,b'1',58,2,175,0.37,444.9275362,44.09652399,72,1
0,b'1',50,1,164,0.37,72.46376812,7.181844298,97,1
0,b'1',48,2,146,0.26316,501.4492754,49.69836254,92,1
425.5319149,b'1',50,1,167,0.38,28.98550725,-10,118,1
0,b'0',57,2,162,0.31786,327.5362319,32.46193623,107,1
1215.805471,b'0',39,3,148,0.325,168.115942,16.66187877,85,1
0,b'0',55,2,160,0.35222,987.5362319,97.87417409,119,1
1013.171226,b'1',59,2,168,0.34594,502.2318841,49.77592646,125,1
0,b'0',56,3,164,0.38,17.39130435,1.723642631,78,1
0,b'1',75,3,169,0.32,1880,186.3257685,132,1
0,b'1',46,1,148,0.37,144.9275362,14.3636886,28,1
0,b'1',56,3,164,0.38,147.826087,14.65096237,102,1
0,b'1',48,1,155,0.37,313.0434783,14.93823614,59,1
0,b'0',47,1,146,0.32666,26.37681159,2.614191324,96,1
0,b'0',75,3,146,0.37,237.6811594,23.5564493,129,1
0,b'0',74,1,159,0.36,1596.811594,31.05429474,115,1
1013.171226,b'0',53,1,160,0.35602,126.6666667,9.192760701,76,1
15197.56839,b'1',46,2,146,0.31844,162.3188406,16.08733123,-40,1
810.5369807,b'1',32,1,173,0.38,37.68115942,3.734559035,99,1
0,b'0',50,1,160,0.3545,40.57971014,4.021832807,112,1
1063.829787,b'1',69,1,164,0.25956,280.5797101,27.80810112,118,1
5065.85613,b'1',66,3,164,0.23548,173.9130435,17.23642631,117,1
0,b'0',57,1,146,0.31736,426.6666667,42.28669922,24,1
0,b'1',39,1,167,0.34,289.8550725,28.72737719,120,1
0,b'1',57,3,164,0.35594,368.115942,36.48376903,91,1
810.5369807,b'1',46,1,169,0.32,60,5.745475438,105,1
0,b'1',71,3,173,0.26,429.6521739,42.58259121,77,1
0,b'0',50,2,148,0.276,-10,-10,76,1
0,b'1',59,2,168,0.37,66.66666667,6.607296754,61,1
0,b'0',45,3,164,0.34926,-10,-10,-609,1
810.5369807,b'1',54,2,156,0.37,434.7826087,17.95461074,121,1
0,b'0',47,1,152,0.33334,434.7826087,43.09106579,99,1
486.3221884,b'1',50,1,161,0.38,173.9130435,17.23642631,65,1
0,b'1',73,3,163,0.37258,434.7826087,16.74518816,49,1
0,b'1',58,1,170,0.31558,197.1014493,19.53461649,-19,1
0,b'1',50,1,159,0.348,78.26086957,7.756391841,62,1
1519.756839,b'1',53,1,153,0.36666,171.0144928,2.384372307,124,1
0,b'1',54,1,146,0.23572,579.7101449,57.45475438,123,1
0,b'0',59,2,156,0.36898,325.9826087,14.3636886,78,1
0,b'1',47,1,151,0.39,236.2318841,23.41281241,119,1
0,b'1',56,1,169,0.29454,115.942029,11.49095088,118,1
1215.805471,b'0',45,1,154,0.36768,43.47826087,-10,85,1
0,b'1',48,2,148,0.32878,217.3913043,21.54553289,79,1
0,b'0',67,2,146,0.37216,209.8550725,20.79862109,84,1
0,b'1',62,1,155,0.35316,55.07246377,5.458201666,113,1
0,b'1',53,2,167,0.39,263.7681159,4.021832807,120,1
0,b'0',59,1,150,0.38,255.884058,25.36052858,110,1
0,b'1',73,1,176,0.33138,724.6376812,71.81844298,128,1
0,b'0',47,2,170,0.33804,-10,-10,105,1
0,b'1',50,2,146,0.35014,153.6231884,7.756391841,120,1
759.8784195,b'1',68,5,154,0.35166,32.46376812,3.217466245,76,1
1519.756839,b'1',73,3,164,0.34,144.9275362,13.78914105,64,1
962.5126646,b'0',62,1,169,0.38,443.8782609,43.99253088,63,1
10131.71226,b'0',75,1,176,0.37,101.4492754,10.05458202,27,1
0,b'1',64,3,154,0.28616,260.8695652,25.85463947,54,1
7092.198582,b'1',70,4,164,0.33342,336.2318841,33.32375754,114,1
0,b'1',39,2,164,0.36328,40.57971014,4.021832807,106,1
0,b'0',65,1,160,0.36992,660.8695652,65.49841999,87,1
455.9270517,b'1',64,3,164,0.36954,60.86956522,6.03274921,72,1
0,b'1',61,2,167,0.356,117.1594203,11.61160586,101,1
810.5369807,b'1',48,3,159,0.35058,540.5797101,53.57655846,96,1
0,b'0',65,2,160,0.31252,205.2173913,20.33898305,45,1
1519.756839,b'1',55,2,169,0.30452,89.85507246,8.905486929,75,1
0,b'1',57,2,159,0.37,2120.289855,210.1407641,105,1
1519.756839,b'0',65,1,150,0.36,579.7101449,57.45475438,52,1
0,b'1',52,2,159,0.3,724.6376812,71.81844298,86,1
0,b'1',59,2,164,0.3411,359.4202899,35.62194772,132,1
1013.171226,b'0',48,2,153,0.33334,289.8550725,12.92731974,61,1
0,b'1',50,1,160,0.3103,723.1884058,71.67480609,113,1
3039.513678,b'1',63,2,159,0.30756,468.115942,46.39471416,109,1
0,b'1',47,2,170,0.36584,20.28985507,2.010916403,74,1
0,b'1',49,1,146,0.34,72.46376812,7.181844298,129,1
1317.122594,b'1',45,3,147,0.33236,58.26086957,5.774202815,69,1
0,b'1',55,1,170,0.33862,176.8115942,17.52370009,84,1
0,b'0',43,1,146,0.33748,724.6376812,71.81844298,68,1
0,b'1',67,1,168,0.37,189.8550725,18.81643206,54,1
4052.684904,b'1',74,1,146,0.36054,1436.571014,142.377765,77,1
20263.42452,b'1',66,1,159,0.29708,646.3768116,64.06205113,113,1
0,b'1',53,1,164,0.36914,254.7826087,25.25136455,71,1
1013.171226,b'0',73,3,175,0.38,1174.202899,116.374605,110,1
0,b'1',62,3,160,0.3,1242.028986,123.0968113,116,1
0,b'1',55,2,146,0.34036,579.7101449,57.45475438,111,1
